#chromosome	strand	start	end	read_name	log_lik_ratio	log_lik_methylated	log_lik_unmethylated	num_calling_strands	num_motifs	sequence
NC_000913.3	-	3504386	3504387	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.93	-0.00341	-1.93	1	1	CG
NC_000913.3	-	3504389	3504390	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.93	-0.00341	-1.93	1	1	CG
NC_000913.3	-	3504391	3504392	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.8	-0.00512	-1.81	1	1	CG
NC_000913.3	-	3504394	3504395	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.268	-0.186	-0.454	1	1	CG
NC_000913.3	-	3504401	3504402	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	2.11	-0.0017	-2.11	1	1	CG
NC_000913.3	-	3504419	3504420	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-1.1	-1.13	-0.0317	1	1	CG
NC_000913.3	-	3504428	3504429	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.55	-0.0103	-1.56	1	1	CG
NC_000913.3	-	3504447	3504448	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3504461	3504462	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.761	-0.0678	-0.828	1	1	CG
NC_000913.3	-	3504472	3504473	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.44	-0.0138	-1.45	1	1	CG
NC_000913.3	-	3504499	3504500	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.1	-0.0317	-1.13	1	1	CG
NC_000913.3	-	3504505	3504506	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.93	-0.0465	-0.977	1	1	CG
NC_000913.3	-	3504507	3504508	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.05	-0.0353	-1.09	1	1	CG
NC_000913.3	-	3504533	3504534	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.24	-0.0226	-1.26	1	1	CG
NC_000913.3	-	3504536	3504537	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.44	-0.0138	-1.45	1	1	CG
NC_000913.3	-	3504570	3504571	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.526	-0.112	-0.637	1	1	CG
NC_000913.3	-	3504580	3504581	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.35	-0.0173	-1.37	1	1	CG
NC_000913.3	-	3504582	3504583	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.1	-0.0317	-1.13	1	1	CG
NC_000913.3	-	3504593	3504594	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.133	-0.238	-0.371	1	1	CG
NC_000913.3	-	3504608	3504609	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.18	-0.0262	-1.2	1	1	CG
NC_000913.3	-	3504620	3504621	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.18	-0.0262	-1.2	1	1	CG
NC_000913.3	-	3504627	3504628	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.7	-0.00684	-1.71	1	1	CG
NC_000913.3	-	3504631	3504632	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.35	-0.0173	-1.37	1	1	CG
NC_000913.3	-	3504653	3504654	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.112	-0.247	-0.359	1	1	CG
NC_000913.3	-	3504662	3504663	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.55	-0.0103	-1.56	1	1	CG
NC_000913.3	-	3504667	3504668	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.27	-0.0209	-1.29	1	1	CG
NC_000913.3	-	3504675	3504676	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.24	-0.0226	-1.26	1	1	CG
NC_000913.3	-	3504689	3504690	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.39	-0.0155	-1.41	1	1	CG
NC_000913.3	-	3504712	3504713	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.62	-0.00857	-1.63	1	1	CG
NC_000913.3	-	3504719	3504720	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.15	-0.028	-1.18	1	1	CG
NC_000913.3	-	3504725	3504726	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.93	-0.00341	-1.93	1	1	CG
NC_000913.3	-	3504738	3504739	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.555	-0.105	-0.66	1	1	CG
NC_000913.3	-	3504740	3504741	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.62	-0.00857	-1.63	1	1	CG
NC_000913.3	-	3504747	3504748	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.03	-0.0372	-1.07	1	1	CG
NC_000913.3	-	3504784	3504785	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.817	-0.0599	-0.877	1	1	CG
NC_000913.3	-	3504791	3504792	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.385	-0.148	-0.533	1	1	CG
NC_000913.3	-	3504802	3504803	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.62	-0.00857	-1.63	1	1	CG
NC_000913.3	-	3504811	3504812	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.8	-0.00512	-1.81	1	1	CG
NC_000913.3	-	3504817	3504818	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.03	-0.0372	-1.07	1	1	CG
NC_000913.3	-	3504820	3504821	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.44	-0.0138	-1.45	1	1	CG
NC_000913.3	-	3504829	3504830	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.24	-0.0226	-1.26	1	1	CG
NC_000913.3	-	3504831	3504832	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	2.11	-0.0017	-2.11	1	1	CG
NC_000913.3	-	3504848	3504849	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.03	-0.0372	-1.07	1	1	CG
NC_000913.3	-	3504852	3504853	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.628	-0.718	-0.0902	1	1	CG
NC_000913.3	-	3504886	3504887	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.8	-0.00512	-1.81	1	1	CG
NC_000913.3	-	3504895	3504896	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.788	-0.0638	-0.852	1	1	CG
NC_000913.3	-	3504904	3504905	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.968	-1.01	-0.0428	1	1	CG
NC_000913.3	-	3504919	3504920	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.39	-0.0155	-1.41	1	1	CG
NC_000913.3	-	3504956	3504957	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.1	-0.0317	-1.13	1	1	CG
NC_000913.3	-	3504965	3504966	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.418	-0.557	-0.139	1	1	CG
NC_000913.3	-	3504973	3504974	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.03	-0.0372	-1.07	1	1	CG
NC_000913.3	-	3504984	3504985	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.15	-0.028	-1.18	1	1	CG
NC_000913.3	-	3504989	3504990	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	-	3504994	3504995	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.105	-0.355	-0.25	1	1	CG
NC_000913.3	-	3505004	3505005	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3505009	3505010	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.55	-0.0103	-1.56	1	1	CG
NC_000913.3	-	3505033	3505034	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.7	-0.00684	-1.71	1	1	CG
NC_000913.3	-	3505040	3505041	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	2.11	-0.0017	-2.11	1	1	CG
NC_000913.3	-	3505045	3505046	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-1.15	-1.18	-0.028	1	1	CG
NC_000913.3	-	3505050	3505051	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.949	-0.993	-0.0446	1	1	CG
NC_000913.3	-	3505058	3505059	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3505069	3505070	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.27	-0.0209	-1.29	1	1	CG
NC_000913.3	-	3505072	3505073	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-1.18	-1.2	-0.0262	1	1	CG
NC_000913.3	-	3505087	3505088	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.93	-0.00341	-1.93	1	1	CG
NC_000913.3	-	3505102	3505103	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.0984	-0.253	-0.351	1	1	CG
NC_000913.3	-	3505119	3505120	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.24	-0.0226	-1.26	1	1	CG
NC_000913.3	-	3505121	3505122	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.93	-0.00341	-1.93	1	1	CG
NC_000913.3	-	3505129	3505130	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.93	-0.00341	-1.93	1	1	CG
NC_000913.3	-	3505149	3505150	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.427	-0.136	-0.563	1	1	CG
NC_000913.3	-	3505156	3505157	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.774	-0.0658	-0.84	1	1	CG
NC_000913.3	-	3505170	3505171	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.1	-0.0317	-1.13	1	1	CG
NC_000913.3	-	3505186	3505187	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3505192	3505193	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.774	-0.84	-0.0658	1	1	CG
NC_000913.3	-	3505207	3505208	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.847	-0.0561	-0.903	1	1	CG
NC_000913.3	-	3505209	3505210	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	-	3505222	3505223	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.44	-0.0138	-1.45	1	1	CG
NC_000913.3	-	3505228	3505229	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-1.27	-1.29	-0.0209	1	1	CG
NC_000913.3	-	3505236	3505237	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.55	-0.0103	-1.56	1	1	CG
NC_000913.3	-	3505256	3505257	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.987	-0.0409	-1.03	1	1	CG
NC_000913.3	-	3505279	3505280	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.516	-0.114	-0.63	1	1	CG
NC_000913.3	-	3505281	3505282	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.35	-0.0173	-1.37	1	1	CG
NC_000913.3	-	3505294	3505295	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.254	-0.191	-0.444	1	1	CG
NC_000913.3	-	3505310	3505311	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.93	-0.00341	-1.93	1	1	CG
NC_000913.3	-	3505324	3505325	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.35	-0.0173	-1.37	1	1	CG
NC_000913.3	-	3505332	3505333	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.0984	-0.253	-0.351	1	1	CG
NC_000913.3	-	3505350	3505351	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	2.11	-0.0017	-2.11	1	1	CG
NC_000913.3	-	3505353	3505354	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-1.44	-1.45	-0.0138	1	1	CG
NC_000913.3	-	3505363	3505364	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.1	-0.0317	-1.13	1	1	CG
NC_000913.3	-	3505368	3505369	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.847	-0.0561	-0.903	1	1	CG
NC_000913.3	-	3505370	3505371	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.62	-0.00857	-1.63	1	1	CG
NC_000913.3	-	3505376	3505377	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.15	-0.028	-1.18	1	1	CG
NC_000913.3	-	3505395	3505396	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	2.11	-0.0017	-2.11	1	1	CG
NC_000913.3	-	3505398	3505399	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.847	-0.0561	-0.903	1	1	CG
NC_000913.3	-	3505450	3505451	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.93	-0.00341	-1.93	1	1	CG
NC_000913.3	-	3505459	3505460	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	-	3505461	3505462	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.896	-0.0503	-0.946	1	1	CG
NC_000913.3	-	3505464	3505465	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.31	-0.0191	-1.33	1	1	CG
NC_000913.3	-	3505476	3505477	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.987	-0.0409	-1.03	1	1	CG
NC_000913.3	-	3505481	3505482	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.565	-0.668	-0.103	1	1	CG
NC_000913.3	-	3505498	3505499	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.7	-0.00684	-1.71	1	1	CG
NC_000913.3	-	3505512	3505513	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3505519	3505520	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.39	-0.0155	-1.41	1	1	CG
NC_000913.3	-	3505534	3505535	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.709	-0.0758	-0.785	1	1	CG
NC_000913.3	-	3505536	3505537	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	-	3505538	3505539	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.44	-0.0138	-1.45	1	1	CG
NC_000913.3	-	3505543	3505544	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.7	-0.00684	-1.71	1	1	CG
NC_000913.3	-	3505566	3505567	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.246	-0.193	-0.44	1	1	CG
NC_000913.3	-	3505579	3505580	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.788	-0.852	-0.0638	1	1	CG
NC_000913.3	-	3505589	3505590	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.62	-0.00857	-1.63	1	1	CG
NC_000913.3	-	3505591	3505592	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	-	3505606	3505607	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.39	-0.0155	-1.41	1	1	CG
NC_000913.3	-	3505609	3505610	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.62	-0.00857	-1.63	1	1	CG
NC_000913.3	-	3505615	3505616	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.239	-0.196	-0.435	1	1	CG
NC_000913.3	-	3505626	3505627	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.617	-0.0923	-0.709	1	1	CG
NC_000913.3	-	3505629	3505630	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.15	-0.028	-1.18	1	1	CG
NC_000913.3	-	3505632	3505633	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.254	-0.191	-0.444	1	1	CG
NC_000913.3	-	3505648	3505649	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	-	3505678	3505679	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.565	-0.103	-0.668	1	1	CG
NC_000913.3	-	3505706	3505707	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.39	-0.0155	-1.41	1	1	CG
NC_000913.3	-	3505711	3505712	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.596	-0.0965	-0.692	1	1	CG
NC_000913.3	-	3505714	3505715	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.575	-0.101	-0.676	1	1	CG
NC_000913.3	-	3505726	3505727	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.832	-0.058	-0.89	1	1	CG
NC_000913.3	-	3505728	3505729	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.189	-0.404	-0.215	1	1	CG
NC_000913.3	-	3505745	3505746	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	2.11	-0.0017	-2.11	1	1	CG
NC_000913.3	-	3505753	3505754	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.27	-0.0209	-1.29	1	1	CG
NC_000913.3	-	3505768	3505769	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.8	-0.00512	-1.81	1	1	CG
NC_000913.3	-	3505776	3505777	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.585	-0.0986	-0.684	1	1	CG
NC_000913.3	-	3505779	3505780	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.987	-0.0409	-1.03	1	1	CG
NC_000913.3	-	3505781	3505782	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.7	-0.00684	-1.71	1	1	CG
NC_000913.3	-	3505786	3505787	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.27	-0.0209	-1.29	1	1	CG
NC_000913.3	-	3505788	3505789	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.8	-0.00512	-1.81	1	1	CG
NC_000913.3	-	3505798	3505799	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.93	-0.00341	-1.93	1	1	CG
NC_000913.3	-	3505800	3505801	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.7	-0.00684	-1.71	1	1	CG
NC_000913.3	-	3505813	3505814	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	2.11	-0.0017	-2.11	1	1	CG
NC_000913.3	-	3505816	3505817	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.39	-0.0155	-1.41	1	1	CG
NC_000913.3	-	3505827	3505828	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3505859	3505860	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.55	-0.0103	-1.56	1	1	CG
NC_000913.3	-	3505869	3505870	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.1	-0.0317	-1.13	1	1	CG
NC_000913.3	-	3505871	3505872	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.987	-0.0409	-1.03	1	1	CG
NC_000913.3	-	3505873	3505874	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.21	-0.417	-0.207	1	1	CG
NC_000913.3	-	3505891	3505892	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.12	-0.0298	-1.15	1	1	CG
NC_000913.3	-	3505908	3505909	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.44	-0.0138	-1.45	1	1	CG
NC_000913.3	-	3505923	3505924	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.8	-0.00512	-1.81	1	1	CG
NC_000913.3	-	3505929	3505930	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.0848	-0.259	-0.344	1	1	CG
NC_000913.3	-	3505940	3505941	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.498	-0.118	-0.616	1	1	CG
NC_000913.3	-	3505960	3505961	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.8	-0.00512	-1.81	1	1	CG
NC_000913.3	-	3505978	3505979	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.7	-0.00684	-1.71	1	1	CG
NC_000913.3	-	3505990	3505991	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.987	-0.0409	-1.03	1	1	CG
NC_000913.3	-	3506011	3506012	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.0779	-0.34	-0.262	1	1	CG
NC_000913.3	-	3506037	3506038	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.847	-0.0561	-0.903	1	1	CG
NC_000913.3	-	3506042	3506043	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.8	-0.00512	-1.81	1	1	CG
NC_000913.3	-	3506081	3506082	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.168	-0.224	-0.391	1	1	CG
NC_000913.3	-	3506099	3506100	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.05	-0.0353	-1.09	1	1	CG
NC_000913.3	-	3506103	3506104	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.722	-0.0738	-0.795	1	1	CG
NC_000913.3	-	3506109	3506110	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.498	-0.118	-0.616	1	1	CG
NC_000913.3	-	3506124	3506125	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3506128	3506129	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.369	-0.153	-0.522	1	1	CG
NC_000913.3	-	3506141	3506142	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	-	3506163	3506164	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.283	-0.464	-0.18	1	1	CG
NC_000913.3	-	3506165	3506166	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3506177	3506178	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.31	-0.0191	-1.33	1	1	CG
NC_000913.3	-	3506187	3506188	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.18	-0.0262	-1.2	1	1	CG
NC_000913.3	-	3506204	3506205	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.93	-0.00341	-1.93	1	1	CG
NC_000913.3	-	3506211	3506212	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	-	3506216	3506217	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.05	-0.0353	-1.09	1	1	CG
NC_000913.3	-	3506226	3506227	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.353	-0.158	-0.511	1	1	CG
NC_000913.3	-	3506252	3506253	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3506257	3506258	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3506268	3506269	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.427	-0.136	-0.563	1	1	CG
NC_000913.3	-	3506271	3506272	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-1.35	-1.37	-0.0173	1	1	CG
NC_000913.3	-	3506278	3506279	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.896	-0.946	-0.0503	1	1	CG
NC_000913.3	-	3506283	3506284	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.18	-0.0262	-1.2	1	1	CG
NC_000913.3	-	3506286	3506287	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.0643	-0.333	-0.268	1	1	CG
NC_000913.3	-	3506293	3506294	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3506309	3506310	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.1	-0.0317	-1.13	1	1	CG
NC_000913.3	-	3506313	3506314	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.7	-0.00684	-1.71	1	1	CG
NC_000913.3	-	3506334	3506335	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3506337	3506338	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3506351	3506352	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.03	-0.0372	-1.07	1	1	CG
NC_000913.3	-	3506361	3506362	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.189	-0.404	-0.215	1	1	CG
NC_000913.3	-	3506373	3506374	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.0372	-0.281	-0.318	1	1	CG
NC_000913.3	-	3506379	3506380	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3506382	3506383	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3506397	3506398	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.7	-0.00684	-1.71	1	1	CG
NC_000913.3	-	3506418	3506419	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.93	-0.0465	-0.977	1	1	CG
NC_000913.3	-	3506436	3506437	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3506445	3506446	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.35	-0.0173	-1.37	1	1	CG
NC_000913.3	-	3506447	3506448	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.62	-0.00857	-1.63	1	1	CG
NC_000913.3	-	3506463	3506464	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-0.0237	-0.311	-0.288	1	1	CG
NC_000913.3	-	3506480	3506481	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.21	-0.0244	-1.23	1	1	CG
NC_000913.3	-	3506482	3506483	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.968	-0.0428	-1.01	1	1	CG
NC_000913.3	-	3506502	3506503	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.7	-0.00684	-1.71	1	1	CG
NC_000913.3	-	3506517	3506518	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	0.879	-0.0522	-0.931	1	1	CG
NC_000913.3	-	3506523	3506524	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	1.7	-0.00684	-1.71	1	1	CG
