Pos	Score	Read_ID	Strand
3505580	-2.4537994576086968	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3505580	-0.572979991962443	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3505580	2.3845827556214814	89976420-89a1-4e30-a790-4a324bbb91ee	+
3505580	-4.028008475905891	b9615850-baee-4328-8829-6ad95b1e974e	+
3505580	-4.6474906532478055	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3505580	1.9228495367268177	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3505580	-2.6349069867531356	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3505580	-2.2532360841478827	256a655c-b3f3-4131-805f-500052090c21	+
3505580	-3.77340214211148	4fc94260-507c-43df-a034-3136a54ec5e3	+
3505581	1.9416020331352053	094dfe6b-23ed-4195-8876-805a399fade5	-
3505581	-5.480533458220067	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3505581	0.5165968078137811	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3505581	-0.3543137122738431	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3505581	0.6076887988551366	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3505581	1.5203276602391587	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3505581	0.81044302164315	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3505581	-0.03246961177670457	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3505581	3.59090481862453	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3505581	0.5120569995544675	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3505581	-1.6220081148571512	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3505581	-1.5331728850682564	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3505581	-1.4460808614288352	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3505581	0.11387684721695746	4be9da3b-88c7-42e4-8bf0-f2b37377e1b0	-
3505581	-1.746652609324932	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3505581	-0.3271979720399196	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3505590	-6.054952664836682	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3505590	-4.765206337093159	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3505590	-2.402464576682567	8386596c-ff56-4032-b54e-8f062c194b16	+
3505590	-4.812355587855759	256a655c-b3f3-4131-805f-500052090c21	+
3505590	-6.1665660636592925	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3505590	-0.9359963142769787	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3505590	-2.881507108000504	f47cefa7-6517-48b7-96c1-2dffec98d965	+
3505590	-4.293694472056255	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3505590	-1.4554257192710116	89976420-89a1-4e30-a790-4a324bbb91ee	+
3505590	-6.212586088846326	b9615850-baee-4328-8829-6ad95b1e974e	+
3505590	-0.8491979383037569	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3505590	-3.5783709064093077	4fc94260-507c-43df-a034-3136a54ec5e3	+
3505590	-5.159432161223253	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3505590	-1.5666947304304437	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3505590	-3.8951323003148715	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3505590	-4.292135162425349	c82546fa-0b64-403a-a249-fbb871a59d07	+
3505590	-4.379784827122692	421fce76-3e99-4738-81a0-663bafd97498	+
3505590	-0.4552354041208818	21a26cb9-0be2-4670-8694-a3cee91d49b8	+
3505590	-3.0669813550502854	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3505590	2.2240236355229226	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3505590	-3.0125153855086086	466215ec-9922-4e12-a429-2be1d99af3ee	+
3505590	-2.440281607135365	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3505590	-6.657835736992597	658a369c-1af7-4f75-bdff-bf63ce168445	+
3505591	2.7812812190213227	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3505591	-4.548878339688474	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3505591	-2.8021311140383385	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3505591	-4.979576540828733	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3505591	-1.300613472913815	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3505591	4.587955522814461	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3505591	-3.6168623984746797	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3505591	-4.073944470051758	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3505591	-2.980023452620726	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3505591	-2.132386495556114	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3505591	-4.115249094125726	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3505591	-4.266102907570348	094dfe6b-23ed-4195-8876-805a399fade5	-
3505591	-3.340541873487627	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3505591	-0.03913158495825836	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3505591	-3.96713555417318	4be9da3b-88c7-42e4-8bf0-f2b37377e1b0	-
3505591	1.6646630727601643	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3505592	-4.695576910555489	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3505592	3.4437946825534462	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3505592	-4.549333363713645	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3505592	-5.255520939967969	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3505592	-3.2994172964421375	421fce76-3e99-4738-81a0-663bafd97498	+
3505592	-4.050016385306187	c82546fa-0b64-403a-a249-fbb871a59d07	+
3505592	1.011444973412729	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3505592	-3.177686089716104	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3505592	-4.090192792605895	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3505592	-3.5653606673469214	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3505592	-1.7311830288519579	256a655c-b3f3-4131-805f-500052090c21	+
3505592	-4.505385274201616	4fc94260-507c-43df-a034-3136a54ec5e3	+
3505592	-4.020461586186249	b9615850-baee-4328-8829-6ad95b1e974e	+
3505592	-2.090938519599256	466215ec-9922-4e12-a429-2be1d99af3ee	+
3505592	-5.3680285738210936	658a369c-1af7-4f75-bdff-bf63ce168445	+
3505592	3.5245203367603892	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3505592	-4.287137694224275	89976420-89a1-4e30-a790-4a324bbb91ee	+
3505592	-2.0158900674485847	8386596c-ff56-4032-b54e-8f062c194b16	+
3505592	0.8208498701092257	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3505592	0.17761796189430154	f47cefa7-6517-48b7-96c1-2dffec98d965	+
3505592	-5.863554471690566	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3505592	-0.5387476672064984	21a26cb9-0be2-4670-8694-a3cee91d49b8	+
3505592	0.30520486097746163	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3505593	3.981246376698654	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3505593	-2.300576998792791	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3505593	2.6126758270459676	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3505593	-6.7630357884124415	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3505593	-5.451060492075937	094dfe6b-23ed-4195-8876-805a399fade5	-
3505593	-7.022429679993248	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3505593	-6.009190033859164	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3505593	-2.7309132691115177	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3505593	-5.164814148759295	4be9da3b-88c7-42e4-8bf0-f2b37377e1b0	-
3505593	-2.889791381041807	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3505593	-3.9761811896809034	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3505593	-6.414258022911968	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3505593	-0.5675718301684701	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3505593	-4.0363150078098515	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3505593	-4.888932060576404	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3505593	-4.390376620170898	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3505607	-1.9780311214629878	421fce76-3e99-4738-81a0-663bafd97498	+
3505607	-4.756817274210281	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3505607	-4.035255427491997	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3505607	-3.192970176711042	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3505607	-2.479354212115315	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3505607	0.2781693455849913	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3505607	1.0559110599251964	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3505607	-0.9070915481669797	c82546fa-0b64-403a-a249-fbb871a59d07	+
3505607	-2.2717560353302786	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3505607	-2.364264095214549	466215ec-9922-4e12-a429-2be1d99af3ee	+
3505607	-2.010196157732349	89976420-89a1-4e30-a790-4a324bbb91ee	+
3505607	-5.312669866047868	8386596c-ff56-4032-b54e-8f062c194b16	+
3505607	-0.046924621853777326	4fc94260-507c-43df-a034-3136a54ec5e3	+
3505607	-5.297933548322881	b9615850-baee-4328-8829-6ad95b1e974e	+
3505607	-6.1777404776800005	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3505607	-4.6390314026670865	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3505607	-3.0296806014814672	256a655c-b3f3-4131-805f-500052090c21	+
3505607	-2.6165512402061317	f47cefa7-6517-48b7-96c1-2dffec98d965	+
3505607	-2.2228639521932805	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3505607	-1.6890304386702175	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3505607	-3.8787518721326486	658a369c-1af7-4f75-bdff-bf63ce168445	+
3505607	-3.667363357522734	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3505607	-5.633127362795438	21a26cb9-0be2-4670-8694-a3cee91d49b8	+
3505608	-4.007857930523317	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3505608	0.8692453622966622	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3505608	-3.4100613169054954	4be9da3b-88c7-42e4-8bf0-f2b37377e1b0	-
3505608	0.24826685844004426	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3505608	-3.198580452895521	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3505608	2.367087530251938	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3505608	-3.57160049838366	094dfe6b-23ed-4195-8876-805a399fade5	-
3505608	2.4446573178474047	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3505608	-4.6459492023070394	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3505608	-4.334482874516936	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3505608	1.3785253791101382	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3505608	-1.1212775993608393	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3505608	-3.759972212536511	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3505608	1.6873206060082495	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3505608	-3.154339669259224	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3505608	4.065416451745105	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3505610	-4.087453735801892	f47cefa7-6517-48b7-96c1-2dffec98d965	+
3505610	1.905027657082333	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3505610	-0.5357818679681139	466215ec-9922-4e12-a429-2be1d99af3ee	+
3505610	-2.282071913045817	658a369c-1af7-4f75-bdff-bf63ce168445	+
3505610	0.05384327453338955	c82546fa-0b64-403a-a249-fbb871a59d07	+
3505610	-1.7876711336781819	8386596c-ff56-4032-b54e-8f062c194b16	+
3505610	-1.439580525016873	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3505610	2.3496687027730783	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3505610	-3.772101136628216	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3505610	-3.7367865155075224	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3505610	0.2844381777346421	421fce76-3e99-4738-81a0-663bafd97498	+
3505610	-1.622003890226072	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3505610	-4.66460865116357	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3505610	-3.4355843900093452	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3505610	-2.6821076287314503	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3505610	-4.528789826068365	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3505610	-2.298513879172508	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3505610	-3.652794061778108	21a26cb9-0be2-4670-8694-a3cee91d49b8	+
3505610	-2.263560513883072	b9615850-baee-4328-8829-6ad95b1e974e	+
3505610	-1.6291487244422438	89976420-89a1-4e30-a790-4a324bbb91ee	+
3505610	-2.277744851477979	256a655c-b3f3-4131-805f-500052090c21	+
3505610	-0.3464409525154256	4fc94260-507c-43df-a034-3136a54ec5e3	+
3505610	-3.594124115619755	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3505611	-2.7902765214225314	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3505611	-2.6236892757897814	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3505611	-1.043143489039791	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3505611	-4.850478924758795	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3505611	-4.912504800872155	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3505611	1.4338615259053251	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3505611	-6.042108300286019	4be9da3b-88c7-42e4-8bf0-f2b37377e1b0	-
3505611	0.7556832852526456	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3505611	-4.42488715161951	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3505611	5.956733395735606	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3505611	-3.8527390200886167	094dfe6b-23ed-4195-8876-805a399fade5	-
3505611	2.054397425264003	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3505611	-5.286516132549511	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3505611	-4.186299197837285	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3505611	-5.590889520852726	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3505611	-4.704211158083257	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3505616	0.25416536254315414	421fce76-3e99-4738-81a0-663bafd97498	+
3505616	-0.4856405772702153	21a26cb9-0be2-4670-8694-a3cee91d49b8	+
3505616	-1.638268514742082	c82546fa-0b64-403a-a249-fbb871a59d07	+
3505616	-0.07449883621816511	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3505616	0.004066145352349809	466215ec-9922-4e12-a429-2be1d99af3ee	+
3505616	-0.0004166800513205893	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3505616	-0.35395856630870587	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3505616	-0.8046899772704675	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3505616	-0.11815597925990978	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3505616	-1.135394101116908	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3505616	0.008923757718650643	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3505616	-1.0643817790514758	8386596c-ff56-4032-b54e-8f062c194b16	+
3505616	-0.4332494419076738	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3505616	-0.502555273097752	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3505616	0.30454090979306536	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3505616	-0.5548853895116019	b9615850-baee-4328-8829-6ad95b1e974e	+
3505616	-0.5262786657344257	89976420-89a1-4e30-a790-4a324bbb91ee	+
3505616	-0.6124031007450413	4fc94260-507c-43df-a034-3136a54ec5e3	+
3505616	0.014587148535921357	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3505616	-0.5150295733905877	256a655c-b3f3-4131-805f-500052090c21	+
3505616	-1.1949279959098682	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3505616	-0.26538049777317146	f47cefa7-6517-48b7-96c1-2dffec98d965	+
3505616	-0.7415220870883978	658a369c-1af7-4f75-bdff-bf63ce168445	+
3505617	-1.6114283484916219	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3505617	-4.871055545131344	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3505617	-1.325212267651818	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3505617	-1.4240711895329552	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3505617	-2.6506572880220376	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3505617	-3.89533063247755	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3505617	-1.3913081824825948	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3505617	-2.4558573612853576	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3505617	-2.8201357956069324	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3505617	-2.102945460577242	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3505617	-3.8707931978149883	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3505617	-4.227271935918163	094dfe6b-23ed-4195-8876-805a399fade5	-
3505617	-2.0571244717491646	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3505617	-2.41277008436825	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3505617	-2.9294150897924633	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3505617	-2.0324465137201777	4be9da3b-88c7-42e4-8bf0-f2b37377e1b0	-
3505627	-4.093745643541253	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3505627	-8.934333134682664	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3505627	-5.304733551752757	89976420-89a1-4e30-a790-4a324bbb91ee	+
3505627	-4.622743883046061	4fc94260-507c-43df-a034-3136a54ec5e3	+
3505627	-6.368469733402232	256a655c-b3f3-4131-805f-500052090c21	+
3505627	-4.21215462583705	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3505627	-5.07864899669814	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3505627	-1.6184670212493262	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3505627	-4.726518175714692	8386596c-ff56-4032-b54e-8f062c194b16	+
3505627	-4.711250644219519	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3505627	-5.387824367125596	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3505627	-5.0715491907092245	b9615850-baee-4328-8829-6ad95b1e974e	+
3505627	-1.7535419281880298	c82546fa-0b64-403a-a249-fbb871a59d07	+
3505627	-2.4710265814149377	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3505627	-5.506550238834352	f47cefa7-6517-48b7-96c1-2dffec98d965	+
3505627	-6.342969785469606	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3505627	-5.0556733500362645	421fce76-3e99-4738-81a0-663bafd97498	+
3505627	-3.4854589213988376	21a26cb9-0be2-4670-8694-a3cee91d49b8	+
3505627	-5.390913258019946	466215ec-9922-4e12-a429-2be1d99af3ee	+
3505627	-5.937706609589961	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3505627	-5.242361387109451	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3505627	-3.701294651791414	658a369c-1af7-4f75-bdff-bf63ce168445	+
3505627	-7.056115215819551	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3505628	-0.33339614769545584	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3505628	-0.14323173076982346	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3505628	-2.006412032498432	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3505628	-0.5334701566723716	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3505628	-2.9788999983244664	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3505628	-1.9881434529934063	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3505628	-0.8537702058254544	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3505628	-3.3273709134165896	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3505628	-0.07678314490087379	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3505628	-1.8056166384846886	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3505628	-1.7017848208792925	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3505628	-3.013864465477424	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3505628	-1.4200404892095944	4be9da3b-88c7-42e4-8bf0-f2b37377e1b0	-
3505628	-3.143446725818243	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3505628	-0.38184119885335194	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3505628	-2.387898439451814	094dfe6b-23ed-4195-8876-805a399fade5	-
3505628	-0.6570070563751598	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3505630	-5.031729498403572	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3505630	-2.903691658758679	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3505630	-4.151114369504743	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3505630	-5.801184653860688	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3505630	-4.58150387980409	f47cefa7-6517-48b7-96c1-2dffec98d965	+
3505630	-4.393114068003685	b9615850-baee-4328-8829-6ad95b1e974e	+
3505630	-4.375006485870482	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3505630	-4.984339907309984	4fc94260-507c-43df-a034-3136a54ec5e3	+
3505630	-4.94307426688658	256a655c-b3f3-4131-805f-500052090c21	+
3505630	-3.0922275829190395	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3505630	-4.1872732085116	89976420-89a1-4e30-a790-4a324bbb91ee	+
3505630	-2.6010350976017023	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3505630	-2.8798183549806016	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3505630	-0.05942734352990364	21a26cb9-0be2-4670-8694-a3cee91d49b8	+
3505630	-5.726911074540051	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3505630	-5.330290024109357	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3505630	-3.3100350816200987	658a369c-1af7-4f75-bdff-bf63ce168445	+
3505630	-3.4041152024645616	8386596c-ff56-4032-b54e-8f062c194b16	+
3505630	-5.006560772502186	466215ec-9922-4e12-a429-2be1d99af3ee	+
3505630	-3.2303261476227454	421fce76-3e99-4738-81a0-663bafd97498	+
3505630	-3.5125608487530675	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3505630	-1.0577043615446484	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3505630	-0.11232881110025583	c82546fa-0b64-403a-a249-fbb871a59d07	+
3505631	-3.048688517375794	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3505631	-0.9277657073994675	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3505631	-2.1089392169843793	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3505631	-1.8030927942757746	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3505631	-3.133338353146637	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3505631	0.6302018072507487	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3505631	-2.5451098409831188	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3505631	-0.03907761473895377	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3505631	-2.3960520615948937	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3505631	0.6124320443284539	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3505631	-3.2818820471966275	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3505631	-3.8336691214297325	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3505631	-3.320089322026015	094dfe6b-23ed-4195-8876-805a399fade5	-
3505631	-1.9591256288892245	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3505631	-2.4189916571790673	4be9da3b-88c7-42e4-8bf0-f2b37377e1b0	-
3505631	-2.5883373658958746	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3505631	-0.9252464383865401	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3505633	-2.60414323841569	4fc94260-507c-43df-a034-3136a54ec5e3	+
3505633	-4.778922556884639	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3505633	-3.4288865471086067	89976420-89a1-4e30-a790-4a324bbb91ee	+
3505633	-1.4781300157453994	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3505633	-0.057527859213678034	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3505633	-2.9541974810912697	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3505633	-0.5675995471964728	658a369c-1af7-4f75-bdff-bf63ce168445	+
3505633	-4.668234789096448	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3505633	-2.732509049837528	421fce76-3e99-4738-81a0-663bafd97498	+
3505633	-1.9787281087626085	8386596c-ff56-4032-b54e-8f062c194b16	+
3505633	0.14056665522639222	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3505633	-0.8594156556920144	f47cefa7-6517-48b7-96c1-2dffec98d965	+
3505633	-2.869543100073469	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3505633	-1.2523811960738305	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3505633	-1.6689585038896328	256a655c-b3f3-4131-805f-500052090c21	+
3505633	-4.39675859462222	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3505633	-2.4115008957564052	466215ec-9922-4e12-a429-2be1d99af3ee	+
3505633	0.9685711909112855	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3505633	1.4009171975079904	21a26cb9-0be2-4670-8694-a3cee91d49b8	+
3505633	-4.098539393874055	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3505633	-1.8913720603265791	b9615850-baee-4328-8829-6ad95b1e974e	+
3505633	0.855612269407425	c82546fa-0b64-403a-a249-fbb871a59d07	+
3505633	0.143769581655717	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3505634	-7.162867077646466	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3505634	-2.0579658587606033	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3505634	-2.550358626477143	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3505634	-3.4635967135744794	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3505634	-5.112807653250309	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
