Chr	Pos	Strand	Log.like.ratio	Read_ID
NC_000913.3	3505520	+	1.74	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505535	+	8.59	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505537	+	8.59	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505539	+	8.59	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505544	+	8.59	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505567	+	2.27	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505580	+	5.19	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505590	+	5.19	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505592	+	5.19	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505607	+	11.69	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505610	+	11.69	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505616	+	11.69	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505627	+	2.76	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505630	+	2.76	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505633	+	2.76	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505649	+	2.13	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505679	+	0.29	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505707	+	-0.82	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505712	+	-0.82	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505715	+	-0.82	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505727	+	-1.27	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505729	+	-1.27	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505746	+	7.37	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505754	+	7.37	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505769	+	28.2	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505777	+	28.2	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505780	+	28.2	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505782	+	28.2	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505787	+	28.2	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505789	+	28.2	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505799	+	28.2	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505801	+	28.2	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505814	+	4.87	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505817	+	4.87	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505828	+	0.0	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505860	+	4.01	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505870	+	4.01	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505872	+	4.01	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505874	+	4.01	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505892	+	5.56	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505909	+	2.62	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505924	+	0.69	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505930	+	0.69	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505941	+	0.79	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505961	+	5.37	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505979	+	-0.77	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3505991	+	1.65	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506012	+	1.12	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506038	+	1.0	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506043	+	1.0	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506082	+	1.28	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506100	+	-0.08	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506104	+	-0.08	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506110	+	-0.08	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506125	+	4.98	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506129	+	4.98	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506142	+	0.18	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506164	+	-0.73	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506166	+	-0.73	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506178	+	-0.43	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506188	+	-0.43	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506205	+	4.58	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506212	+	4.58	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506217	+	4.58	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506227	+	4.58	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506253	+	0.85	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506258	+	0.85	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506269	+	4.51	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506272	+	4.51	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506279	+	4.51	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506284	+	4.51	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506287	+	4.51	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506294	+	4.51	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506310	+	5.39	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506314	+	5.39	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506318	+	5.39	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506335	+	1.59	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506338	+	1.59	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506352	+	-0.52	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506362	+	-0.52	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506374	+	6.99	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506380	+	6.99	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506383	+	6.99	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506398	+	3.27	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506419	+	0.35	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506437	+	-0.84	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506446	+	-0.84	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506448	+	-0.84	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506464	+	1.59	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506481	+	1.54	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506483	+	1.54	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506503	+	0.59	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506518	+	4.36	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506524	+	4.36	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506533	+	4.36	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506536	+	4.36	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506541	+	4.36	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506547	+	4.36	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506575	+	3.14	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506613	+	1.93	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506616	+	1.93	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506634	+	0.3	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506640	+	0.3	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506666	+	0.46	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506671	+	0.46	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506675	+	0.46	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506689	+	4.11	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506697	+	4.11	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506723	+	10.99	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506729	+	10.99	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506736	+	10.99	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506746	+	10.99	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506748	+	10.99	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506784	+	0.78	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506816	+	-2.22	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506820	+	-2.22	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506831	+	-1.01	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506850	+	3.14	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506853	+	3.14	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506856	+	3.14	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506893	+	3.76	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506902	+	3.76	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506929	+	6.57	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506932	+	6.57	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506968	+	1.85	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506974	+	1.85	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3506976	+	1.85	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507021	+	-0.43	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507033	+	2.51	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507046	+	3.39	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507064	+	9.08	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507072	+	9.08	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507075	+	9.08	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507084	+	9.08	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507108	+	-0.37	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507120	+	0.14	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507148	+	2.0	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507180	+	3.45	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507190	+	3.45	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507195	+	3.45	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507197	+	3.45	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507200	+	3.45	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507226	+	0.97	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507235	+	0.97	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507239	+	0.97	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507246	+	0.97	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507262	+	9.9	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507265	+	9.9	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507269	+	9.9	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507274	+	9.9	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507283	+	9.9	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507295	+	-0.14	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507304	+	-0.14	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507312	+	-0.14	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507340	+	1.09	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507372	+	4.6	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507378	+	4.6	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507380	+	4.6	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507386	+	4.6	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507389	+	4.6	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507398	+	4.6	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507411	+	1.67	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507428	+	3.54	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507440	+	2.88	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507449	+	2.88	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507456	+	2.88	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507507	+	15.86	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507509	+	15.86	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507519	+	15.86	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507528	+	15.86	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507530	+	15.86	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507534	+	15.86	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507539	+	15.86	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507549	+	15.86	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507551	+	15.86	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507554	+	15.86	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507575	+	2.39	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507594	+	4.9	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507605	+	-0.01	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507639	+	2.99	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507642	+	2.99	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507670	+	-1.32	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507686	+	1.92	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507740	+	0.24	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507759	+	3.97	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507782	+	2.03	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507790	+	2.03	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507831	+	2.14	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507851	+	4.72	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507854	+	4.72	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507856	+	4.72	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507868	+	1.24	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507879	+	2.46	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3507881	+	2.46	0611ff05-0213-4afb-b1de-b5c23b4ba2d9
NC_000913.3	3502197	-	0.4	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502250	-	0.72	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502258	-	0.72	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502261	-	0.72	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502269	-	0.72	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502300	-	0.3	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502305	-	0.3	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502311	-	0.3	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502316	-	0.3	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502324	-	0.3	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502338	-	-1.0	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502363	-	-1.04	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502373	-	-1.04	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502390	-	-1.57	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502397	-	-1.57	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502408	-	-1.65	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502420	-	-0.09	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502423	-	-0.09	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502429	-	-0.09	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502441	-	0.27	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502445	-	0.27	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502449	-	0.27	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502453	-	0.27	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502455	-	0.27	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502459	-	0.27	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502461	-	0.27	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502464	-	0.27	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502476	-	-1.4	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502480	-	-1.4	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502500	-	-1.49	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502506	-	-1.49	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502512	-	-1.49	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502524	-	-1.35	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502531	-	-1.35	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502539	-	-1.35	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502552	-	-1.62	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502560	-	-1.62	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502579	-	1.38	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502592	-	0.43	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502595	-	0.43	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502597	-	0.43	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502606	-	0.43	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502623	-	0.0	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502648	-	4.07	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502650	-	4.07	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502659	-	4.07	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502669	-	4.07	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502671	-	4.07	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502678	-	4.07	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502680	-	4.07	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502692	-	0.0	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502715	-	-0.24	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502735	-	-0.48	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502750	-	1.31	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502752	-	1.31	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502762	-	1.31	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502780	-	-0.24	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502785	-	-0.24	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502791	-	-0.24	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502794	-	-0.24	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502803	-	-0.24	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502807	-	-0.24	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502810	-	-0.24	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502839	-	-0.49	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502845	-	-0.49	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502857	-	-2.12	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502860	-	-2.12	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502862	-	-2.12	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502879	-	-1.28	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502888	-	-1.28	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502890	-	-1.28	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502893	-	-1.28	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502905	-	0.87	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502911	-	0.87	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502927	-	3.34	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502939	-	0.62	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502949	-	0.62	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502966	-	-0.41	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502972	-	-0.41	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502975	-	-0.41	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502984	-	-0.41	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3502989	-	-0.41	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3503019	-	2.19	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3503024	-	2.19	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3503036	-	0.19	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3503038	-	0.19	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3503051	-	-0.04	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3503073	-	0.19	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3503088	-	0.73	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3503101	-	0.19	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3503120	-	0.3	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3503127	-	0.3	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3503135	-	0.3	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3503141	-	0.3	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3503143	-	0.3	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3503145	-	0.3	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
NC_000913.3	3503154	-	0.3	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d
